e,f,s,b,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,f,y,p,t,n,f,c,b,w,e,r,s,s,e,w,p,w,t,e,w,c,w
e,k,s,e,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,x,y,n,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,f,n,f,n,f,c,n,w,e,r,k,y,w,y,p,w,o,e,w,v,d
e,f,y,e,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,y,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,p
e,f,y,p,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,e,f,y,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,d
e,f,y,r,f,n,f,c,n,w,e,c,s,f,w,w,p,w,o,f,h,y,d
e,x,y,n,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
p,f,f,y,f,n,f,c,n,w,e,r,k,y,w,n,p,w,o,e,w,v,d
e,f,y,u,f,n,f,c,n,w,e,c,s,f,w,w,p,w,o,f,h,v,d
p,x,y,n,f,y,f,c,n,b,t,e,s,s,p,p,p,w,o,e,w,v,l
e,x,s,n,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
e,f,s,b,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,e,f,y,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
e,f,y,p,t,n,f,c,b,e,e,r,s,s,e,w,p,w,t,e,w,c,w
e,k,y,p,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,n,f,y,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,d
e,f,s,n,t,n,f,c,b,e,e,r,s,s,e,w,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,d
e,f,s,n,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,k,y,e,t,n,f,c,b,w,e,r,s,s,e,w,p,w,t,e,w,c,w
p,x,y,e,f,y,f,c,n,b,t,r,s,k,p,w,p,w,o,e,w,v,p
e,f,s,p,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,e,f,y,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
e,f,y,w,f,n,f,c,n,u,e,c,s,f,w,w,p,w,o,f,h,v,d
e,x,y,p,t,n,f,c,b,w,e,r,s,s,w,e,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,r,s,s,p,w,p,w,o,e,w,v,p
e,k,s,e,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,n,f,y,f,c,n,b,t,r,k,s,p,w,p,w,o,e,w,v,d
p,x,y,n,f,s,f,c,n,b,t,r,s,s,w,w,p,w,o,e,w,v,p
e,f,s,e,t,n,f,c,b,e,e,r,s,s,w,e,p,w,t,e,w,c,w
e,x,s,b,t,n,f,c,b,e,e,r,s,s,e,w,p,w,t,e,w,c,w
e,f,y,n,t,n,f,c,b,w,e,r,s,s,e,w,p,w,t,e,w,c,w
e,x,y,r,f,n,f,c,n,u,e,c,s,f,w,w,p,w,o,f,h,v,d
e,k,s,b,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,y,f,c,n,b,t,r,s,k,p,w,p,w,o,e,w,v,d
e,x,y,b,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,k,s,n,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
e,k,y,p,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,r,k,s,p,w,p,w,o,e,w,v,d
e,x,y,n,t,n,f,c,b,w,e,r,s,s,w,e,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,e,s,k,w,w,p,w,o,e,w,v,l
e,x,s,b,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,n,f,f,f,c,n,b,t,e,k,s,w,w,p,w,o,e,w,v,l
p,x,y,n,f,y,f,c,n,b,t,e,k,s,w,p,p,w,o,e,w,v,l
e,f,y,r,f,n,f,c,n,u,e,c,s,f,w,w,p,w,o,f,h,y,d
e,x,y,w,f,n,f,c,n,u,e,c,s,f,w,w,p,w,o,f,h,v,d
p,x,y,n,f,s,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,d
e,k,y,b,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,n,f,f,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,d
p,x,y,n,f,y,f,c,n,b,t,e,k,k,p,p,p,w,o,e,w,v,l
e,f,y,r,f,n,f,c,n,p,e,c,s,f,w,w,p,w,o,f,h,y,d
e,x,y,u,f,n,f,c,n,p,e,c,s,f,w,w,p,w,o,f,h,v,d
e,x,y,w,f,n,f,c,n,w,e,c,s,f,w,w,p,w,o,f,h,v,d
p,x,y,n,f,y,f,c,n,b,t,e,k,k,w,p,p,w,o,e,w,v,l
e,x,s,p,t,n,f,c,b,e,e,r,s,s,e,w,p,w,t,e,w,c,w
p,f,y,n,f,n,f,c,n,w,e,r,k,y,w,y,p,w,o,e,w,v,d
e,f,y,e,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
p,x,y,e,f,y,f,c,n,b,t,e,s,k,w,p,p,w,o,e,w,v,l
p,x,y,y,f,n,f,c,n,w,e,r,k,y,w,y,p,w,o,e,w,v,d
p,x,y,n,f,f,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,p
e,f,s,e,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,f,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,d
p,x,y,n,f,s,f,c,n,b,t,e,k,k,p,p,p,w,o,e,w,v,l
e,k,y,e,t,n,f,c,b,e,e,r,s,s,w,e,p,w,t,e,w,c,w
p,x,y,n,f,y,f,c,n,b,t,e,k,s,w,w,p,w,o,e,w,v,l
p,x,y,e,f,y,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
e,x,s,n,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,f,s,e,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,f,y,e,t,n,f,c,b,e,e,r,s,s,e,w,p,w,t,e,w,c,w
e,k,s,n,t,n,f,c,b,e,e,r,s,s,e,w,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,p
p,x,y,n,f,s,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,d
e,f,y,w,f,n,f,c,n,w,e,c,s,f,w,w,p,w,o,f,h,v,d
e,x,y,w,f,n,f,c,n,h,e,c,s,f,w,w,p,w,o,f,h,y,d
p,x,y,n,f,f,f,c,n,b,t,r,s,s,p,w,p,w,o,e,w,v,p
e,x,y,u,f,n,f,c,n,w,e,c,s,f,w,w,p,w,o,f,h,v,d
e,f,y,r,f,n,f,c,n,u,e,c,s,f,w,w,p,w,o,f,h,v,d
e,k,s,n,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,d
p,x,y,n,f,f,f,c,n,b,t,r,s,k,p,w,p,w,o,e,w,v,d
e,x,y,e,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
e,k,s,b,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,f,f,c,n,b,t,e,k,s,p,w,p,w,o,e,w,v,l
e,x,s,e,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
e,f,s,n,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,e,f,y,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,p
e,f,y,b,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
p,x,y,e,f,y,f,c,n,b,t,e,k,s,w,w,p,w,o,e,w,v,l
p,x,y,n,f,f,f,c,n,b,t,e,s,k,w,p,p,w,o,e,w,v,l
p,x,y,n,f,s,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,d
e,x,y,p,t,n,f,c,b,w,e,r,s,s,e,w,p,w,t,e,w,c,w
e,x,y,u,f,n,f,c,n,u,e,c,s,f,w,w,p,w,o,f,h,y,d
p,x,y,n,f,s,f,c,n,b,t,e,s,k,w,p,p,w,o,e,w,v,l
e,k,y,n,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,e,f,y,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,d
e,x,y,b,t,n,f,c,b,w,e,r,s,s,e,w,p,w,t,e,w,c,w
p,x,y,n,f,f,f,c,n,b,t,r,s,s,w,p,p,w,o,e,w,v,p
e,k,y,n,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
e,x,s,e,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,x,y,w,f,n,f,c,n,p,e,c,s,f,w,w,p,w,o,f,h,v,d
e,f,s,e,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,e,k,k,p,w,p,w,o,e,w,v,l
e,x,s,b,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,x,s,p,t,n,f,c,b,w,e,r,s,s,w,e,p,w,t,e,w,c,w
e,k,y,n,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
e,x,y,p,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
e,f,y,b,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
e,x,s,e,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,n,f,f,f,c,n,b,t,e,s,s,p,w,p,w,o,e,w,v,l
e,x,y,n,t,n,f,c,b,w,e,r,s,s,w,w,p,w,t,e,w,c,w
p,x,y,n,f,y,f,c,n,b,t,r,s,s,p,w,p,w,o,e,w,v,p
p,x,y,n,f,y,f,c,n,b,t,r,s,s,w,p,p,w,o,e,w,v,p
p,x,y,n,f,f,f,c,n,b,t,r,k,s,w,p,p,w,o,e,w,v,p
p,b,y,y,f,n,f,c,n,w,e,r,k,y,w,n,p,w,o,e,w,v,d
e,f,y,p,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
e,k,s,p,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
e,f,y,n,t,n,f,c,b,w,e,r,s,s,e,e,p,w,t,e,w,c,w
p,x,y,n,f,s,f,c,n,b,t,r,k,s,p,w,p,w,o,e,w,v,p
e,f,y,w,f,n,f,c,n,p,e,c,s,f,w,w,p,w,o,f,h,y,d
e,k,s,e,t,n,f,c,b,e,e,r,s,s,e,e,p,w,t,e,w,c,w
p,b,f,n,f,n,f,c,n,w,e,r,k,y,w,n,p,w,o,e,w,v,d
p,x,y,n,f,s,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,p
p,x,y,n,f,f,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,d
e,x,y,n,t,n,f,c,b,w,e,r,s,s,e,w,p,w,t,e,w,c,w
p,k,f,n,f,n,f,c,n,w,e,r,k,y,w,y,p,w,o,e,w,v,d
p,x,y,n,f,s,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,p
e,x,y,r,f,n,f,c,n,u,e,c,s,f,w,w,p,w,o,f,h,y,d
p,x,y,n,f,y,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,p
p,x,y,e,f,y,f,c,n,b,t,e,k,k,p,p,p,w,o,e,w,v,l
e,k,s,e,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
e,f,y,w,f,n,f,c,n,w,e,c,s,f,w,w,p,w,o,f,h,y,d
p,x,y,n,f,f,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
p,x,y,n,f,s,f,c,n,b,t,r,s,k,w,w,p,w,o,e,w,v,d
p,x,y,n,f,f,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,d
p,x,y,e,f,y,f,c,n,b,t,e,k,s,w,p,p,w,o,e,w,v,l
p,x,y,n,f,f,f,c,n,b,t,r,k,s,w,w,p,w,o,e,w,v,d
e,k,y,b,t,n,f,c,b,e,e,r,s,s,w,w,p,w,t,e,w,c,w
e,x,y,w,f,n,f,c,n,p,e,c,s,f,w,w,p,w,o,f,h,y,d
p,x,y,e,f,f,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,p
p,f,s,e,f,s,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,r,s,s,w,p,p,w,o,e,w,v,d
p,x,s,n,f,f,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,r,k,s,w,w,p,w,o,e,w,v,p
p,f,y,e,f,s,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,d
p,k,y,n,f,y,f,c,n,b,t,e,k,s,p,p,p,w,o,e,w,v,l
p,f,y,e,f,y,f,c,n,b,t,r,s,s,w,w,p,w,o,e,w,v,p
p,x,s,e,f,s,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
p,f,y,n,f,f,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,e,s,s,w,p,p,w,o,e,w,v,l
p,x,s,n,f,s,f,c,n,b,t,e,k,k,p,p,p,w,o,e,w,v,l
p,f,s,e,f,f,f,c,n,b,t,r,k,s,p,w,p,w,o,e,w,v,d
p,f,s,e,f,y,f,c,n,b,t,e,k,k,w,p,p,w,o,e,w,v,l
p,f,y,e,f,f,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,p
p,f,y,n,f,y,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,p
p,f,y,n,f,f,f,c,n,b,t,r,k,s,p,w,p,w,o,e,w,v,p
p,x,y,e,f,s,f,c,n,b,t,r,k,s,w,p,p,w,o,e,w,v,d
p,k,s,n,f,y,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,e,s,s,w,w,p,w,o,e,w,v,l
p,f,s,e,f,y,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,d
p,f,y,e,f,s,f,c,n,b,t,e,k,k,w,w,p,w,o,e,w,v,l
p,k,s,e,f,y,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,p
p,f,y,e,f,y,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,d
p,x,s,n,f,s,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,p
p,f,s,e,f,y,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,d
p,f,s,n,f,y,f,c,n,b,t,e,k,k,w,w,p,w,o,e,w,v,l
p,f,y,e,f,s,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,d
p,f,s,e,f,y,f,c,n,b,t,e,s,s,w,p,p,w,o,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,p
p,f,y,e,f,s,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,x,s,e,f,s,f,c,n,b,t,e,k,k,p,w,p,w,o,e,w,v,l
p,f,s,e,f,f,f,c,n,b,t,r,s,k,w,w,p,w,o,e,w,v,p
p,x,s,n,f,s,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,d
p,f,y,n,f,s,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,e,k,s,w,w,p,w,o,e,w,v,l
p,f,y,n,f,y,f,c,n,b,t,e,k,s,p,w,p,w,o,e,w,v,l
e,b,s,n,f,n,a,c,b,y,e,c,s,s,o,o,p,n,o,p,n,c,l
p,f,s,n,f,y,f,c,n,b,t,r,k,k,p,p,p,w,o,e,w,v,d
e,x,s,n,f,n,a,c,b,o,e,c,s,s,o,o,p,n,o,p,n,v,l
p,f,y,e,f,y,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,d
p,f,y,n,f,s,f,c,n,b,t,e,k,s,p,w,p,w,o,e,w,v,l
p,f,y,e,f,y,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,f,s,n,f,y,f,c,n,b,t,e,k,s,w,w,p,w,o,e,w,v,l
p,x,y,e,f,y,f,c,n,b,t,e,s,k,w,w,p,w,o,e,w,v,l
p,x,s,n,f,f,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,d
p,f,s,n,f,s,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,d
p,f,y,e,f,y,f,c,n,b,t,r,s,k,w,w,p,w,o,e,w,v,d
p,f,s,n,f,f,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,d
p,f,s,n,f,s,f,c,n,b,t,r,s,k,p,w,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,e,s,k,w,w,p,w,o,e,w,v,l
p,f,y,e,f,s,f,c,n,b,t,r,k,s,w,p,p,w,o,e,w,v,d
p,f,s,e,f,y,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
p,x,y,e,f,f,f,c,n,b,t,e,s,k,w,p,p,w,o,e,w,v,l
p,x,s,e,f,y,f,c,n,b,t,r,k,s,w,p,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,d
p,f,y,n,f,y,f,c,n,b,t,r,k,s,w,w,p,w,o,e,w,v,p
p,x,y,e,f,f,f,c,n,b,t,r,k,s,w,p,p,w,o,e,w,v,d
p,k,s,e,f,s,f,c,n,b,t,e,s,s,w,p,p,w,o,e,w,v,l
p,k,s,n,f,f,f,c,n,b,t,e,k,k,w,p,p,w,o,e,w,v,l
p,f,y,n,f,f,f,c,n,b,t,r,s,s,p,w,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,e,s,s,p,p,p,w,o,e,w,v,l
p,x,y,e,f,f,f,c,n,b,t,e,k,k,w,p,p,w,o,e,w,v,l
p,f,y,e,f,s,f,c,n,b,t,r,s,s,w,p,p,w,o,e,w,v,p
p,f,y,n,f,s,f,c,n,b,t,e,s,s,p,w,p,w,o,e,w,v,l
p,f,s,e,f,f,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,x,s,n,f,s,f,c,n,b,t,r,s,k,p,w,p,w,o,e,w,v,p
e,x,f,w,f,n,f,w,b,w,e,e,k,k,w,w,p,w,t,p,w,n,g
p,f,y,n,f,y,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,r,s,s,p,w,p,w,o,e,w,v,d
p,f,s,n,f,s,f,c,n,b,t,e,s,s,p,w,p,w,o,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
p,x,y,e,f,s,f,c,n,b,t,e,k,k,w,p,p,w,o,e,w,v,l
p,x,s,e,f,f,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,d
p,f,s,n,f,y,f,c,n,b,t,e,s,k,w,p,p,w,o,e,w,v,l
p,k,s,n,f,f,f,c,n,b,t,r,k,k,p,p,p,w,o,e,w,v,p
p,f,y,n,f,s,f,c,n,b,t,r,k,s,w,w,p,w,o,e,w,v,p
p,x,s,n,f,s,f,c,n,b,t,e,k,s,p,p,p,w,o,e,w,v,l
p,f,y,e,f,y,f,c,n,b,t,e,k,s,p,w,p,w,o,e,w,v,l
p,x,s,e,f,y,f,c,n,b,t,r,k,k,p,p,p,w,o,e,w,v,d
p,f,s,n,f,s,f,c,n,b,t,e,k,k,p,w,p,w,o,e,w,v,l
p,f,y,n,f,s,f,c,n,b,t,r,s,s,p,w,p,w,o,e,w,v,p
p,k,y,n,f,y,f,c,n,b,t,e,k,s,w,p,p,w,o,e,w,v,l
p,f,y,n,f,s,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,d
p,f,s,n,f,y,f,c,n,b,t,r,k,s,w,p,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,e,s,s,p,w,p,w,o,e,w,v,l
p,f,s,n,f,y,f,c,n,b,t,e,s,s,p,p,p,w,o,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,r,s,k,p,w,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
p,f,y,n,f,y,f,c,n,b,t,e,s,k,w,p,p,w,o,e,w,v,l
p,f,s,n,f,f,f,c,n,b,t,r,k,k,p,p,p,w,o,e,w,v,d
p,f,y,n,f,f,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
p,f,s,e,f,y,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
p,f,s,e,f,f,f,c,n,b,t,e,s,s,w,p,p,w,o,e,w,v,l
p,x,y,e,f,f,f,c,n,b,t,r,s,k,w,w,p,w,o,e,w,v,p
p,f,s,n,f,y,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,x,y,e,f,y,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,d
p,f,y,e,f,f,f,c,n,b,t,e,k,s,w,w,p,w,o,e,w,v,l
p,x,s,n,f,f,f,c,n,b,t,r,s,k,p,w,p,w,o,e,w,v,p
p,f,y,n,f,s,f,c,n,b,t,r,s,s,w,w,p,w,o,e,w,v,p
p,f,y,e,f,f,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,d
p,x,y,e,f,s,f,c,n,b,t,e,k,s,p,w,p,w,o,e,w,v,l
p,f,y,n,f,y,f,c,n,b,t,r,s,k,w,w,p,w,o,e,w,v,d
p,f,y,n,f,y,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
p,x,y,e,f,s,f,c,n,b,t,e,s,k,p,p,p,w,o,e,w,v,l
p,f,y,n,f,y,f,c,n,b,t,e,k,k,p,p,p,w,o,e,w,v,l
p,f,s,n,f,s,f,c,n,b,t,e,k,s,p,w,p,w,o,e,w,v,l
p,x,s,n,f,f,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,p
p,f,y,e,f,y,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
p,x,y,e,f,s,f,c,n,b,t,e,k,k,p,w,p,w,o,e,w,v,l
p,x,s,e,f,f,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
p,f,s,e,f,f,f,c,n,b,t,e,s,s,w,w,p,w,o,e,w,v,l
p,f,y,e,f,f,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,d
p,x,y,e,f,s,f,c,n,b,t,e,s,k,w,w,p,w,o,e,w,v,l
p,x,y,e,f,s,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
p,x,s,n,f,f,f,c,n,b,t,e,s,s,w,p,p,w,o,e,w,v,l
p,x,s,e,f,f,f,c,n,b,t,e,s,s,p,p,p,w,o,e,w,v,l
p,k,s,e,f,s,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,p
p,x,s,e,f,y,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,f,s,n,f,y,f,c,n,b,t,r,s,s,w,p,p,w,o,e,w,v,d
p,x,s,n,f,y,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
p,f,y,n,f,s,f,c,n,b,t,r,s,k,p,p,p,w,o,e,w,v,p
p,f,y,e,f,y,f,c,n,b,t,e,s,k,p,w,p,w,o,e,w,v,l
p,f,s,e,f,s,f,c,n,b,t,e,s,s,w,w,p,w,o,e,w,v,l
p,x,y,e,f,f,f,c,n,b,t,e,k,k,p,p,p,w,o,e,w,v,l
p,x,s,e,f,f,f,c,n,b,t,e,k,s,p,w,p,w,o,e,w,v,l
p,x,s,n,f,y,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,r,k,s,w,w,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,r,k,s,w,p,p,w,o,e,w,v,p
p,f,s,n,f,y,f,c,n,b,t,e,s,k,w,w,p,w,o,e,w,v,l
p,f,y,e,f,y,f,c,n,b,t,r,k,s,w,w,p,w,o,e,w,v,p
p,x,y,e,f,s,f,c,n,b,t,e,k,s,p,p,p,w,o,e,w,v,l
p,k,s,e,f,f,f,c,n,b,t,r,s,s,w,w,p,w,o,e,w,v,p
p,f,y,n,f,s,f,c,n,b,t,r,s,s,w,w,p,w,o,e,w,v,d
p,f,s,n,f,y,f,c,n,b,t,r,s,k,w,w,p,w,o,e,w,v,d
p,x,s,e,f,y,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
p,f,s,n,f,f,f,c,n,b,t,e,s,s,w,p,p,w,o,e,w,v,l
p,f,s,e,f,s,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
p,f,y,e,f,y,f,c,n,b,t,e,s,s,p,w,p,w,o,e,w,v,l
e,b,f,w,f,n,f,w,b,g,e,e,s,s,w,w,p,w,t,p,w,n,g
p,x,y,e,f,s,f,c,n,b,t,e,s,s,w,p,p,w,o,e,w,v,l
p,x,y,e,f,f,f,c,n,b,t,r,k,k,p,p,p,w,o,e,w,v,p
p,f,y,e,f,s,f,c,n,b,t,e,k,s,w,w,p,w,o,e,w,v,l
p,f,y,e,f,y,f,c,n,b,t,e,s,k,w,p,p,w,o,e,w,v,l
e,k,f,w,f,n,f,w,b,g,e,e,k,s,w,w,p,w,t,p,w,s,g
p,x,s,n,f,s,f,c,n,b,t,r,k,k,p,w,p,w,o,e,w,v,p
p,f,s,n,f,s,f,c,n,b,t,r,k,s,p,p,p,w,o,e,w,v,p
p,x,s,n,f,s,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,d
p,f,s,e,f,f,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,d
p,x,s,n,f,f,f,c,n,b,t,r,s,k,w,p,p,w,o,e,w,v,p
p,x,s,n,f,f,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
p,x,s,e,f,s,f,c,n,b,t,r,k,k,w,p,p,w,o,e,w,v,p
p,k,s,n,f,y,f,c,n,b,t,r,s,s,w,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,r,s,s,w,w,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,r,s,s,w,p,p,w,o,e,w,v,d
p,x,y,e,f,f,f,c,n,b,t,r,k,k,w,w,p,w,o,e,w,v,d
p,x,s,e,f,s,f,c,n,b,t,r,s,s,w,w,p,w,o,e,w,v,d
p,x,s,e,f,f,f,c,n,b,t,r,s,s,p,p,p,w,o,e,w,v,d
